timestamp,sensor_00,sensor_01,sensor_02,sensor_03,sensor_04,sensor_05,sensor_06,sensor_07,sensor_08,sensor_09,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,sensor_22,sensor_23,sensor_24,sensor_25,sensor_26,sensor_27,sensor_28,sensor_29,sensor_30,sensor_31,sensor_32,sensor_33,sensor_34,sensor_35,sensor_36,sensor_37,sensor_38,sensor_39,sensor_40,sensor_41,sensor_42,sensor_43,sensor_44,sensor_45,sensor_46,sensor_47,sensor_48,sensor_49,sensor_50,sensor_51
2018-04-01 00:00:00,54.96714153011233,48.61735698828815,56.47688538100692,65.23029856408026,47.65846625276664,47.6586304305082,65.79212815507391,57.67434729152909,45.30525614065048,55.42560043585965,45.365823071875376,45.34270246429743,52.41962271566034,30.86719755342202,32.75082167486967,44.37712470759027,39.87168879665576,53.142473325952736,40.91975924478789,35.87696298664709,64.65648768921554,47.74223699513465,50.67528204687924,35.75251813786544,44.556172754748175,51.10922589709866,38.490064225776976,53.75698018345672,43.99361310081195,47.08306250206724,43.98293387770603,68.52278184508938,49.86502775262066,39.422890710441,58.225449121031886,37.791563500289776,52.08863595004755,30.403298761202244,36.71813951101569,51.96861235869123,57.38466579995411,51.7136828118997,48.8435171761176,46.98896304410711,35.214780096325725,42.801557916052914,45.393612290402125,60.57122226218915,53.43618289568462,32.36959844637266,53.24083969394795,46.14917719583684
2018-04-01 00:01:00,43.23077999694041,56.11676288840868,60.30999522495951,59.31280119116199,41.607824767773614,46.907876241487855,53.31263431403564,59.75545127122359,45.2082576215471,48.14341023336183,38.93665025993972,38.037933759193294,58.125258223941984,63.56240028570823,49.27989878419666,60.03532897892024,53.61636025047634,43.54880245394876,53.61395605508414,65.38036566465969,49.64173960890049,65.64643655814007,23.802548959102555,58.21902504375224,50.87047068238172,47.009926495341325,50.91760776535502,30.124310853991076,47.80328112162488,53.57112571511746,64.77894044741517,44.81729781726352,41.91506397106812,44.98242956415464,59.15402117702074,53.287511096596845,44.70239796232961,55.13267433113356,50.9707754934804,59.68644990532889,42.97946906122648,46.72337853402232,46.07891846867842,35.364850518678814,52.96120277064576,52.610552721798896,50.05113456642461,47.65412866624853,35.84629257949586,45.79354677234641,46.572854834732304,41.97722730778381
2018-04-01 00:02:00,48.38714288333991,54.04050856814538,68.8618590121053,51.74577812831839,52.57550390722764,49.25554084233833,30.812287847009586,49.73486124550783,50.60230209941027,74.63242112485287,48.07639035218877,53.015473423336125,49.65288230294757,38.31321962380468,61.42822814515021,57.51933032686775,57.91031947043047,40.906125452052606,64.02794310936099,35.98148937207719,55.86857093800271,71.90455625809979,40.09463674869312,44.33702270397228,50.99651365087641,44.96524345883801,34.493365689338674,50.68562974806027,39.37696286273895,54.73592430635182,40.80575765766197,65.4993440501754,42.16746707663763,46.77938483794324,58.135172173696695,37.69135683566045,52.27459934604129,63.07142754282428,33.92516765438772,51.84633858532304,52.59882794248424,57.8182287177731,37.63049289121918,36.79543386915724,55.21941565616898,52.96984673233186,52.50492850345877,53.46448209496975,43.19975278421509,52.32253697161004,52.93072473298681,42.85648581973632
2018-04-01 00:03:00,68.65774511144757,54.73832920911788,38.08696502797351,56.5655360863383,40.25318329772679,57.87084603742452,61.58595579007404,41.7931768164829,59.63376129244322,54.12780926936498,58.2206015999449,68.96792982653947,47.54611883997129,42.4626383564251,41.10485570374477,41.841897150345616,49.22898290585896,53.41151974816644,52.766907993300194,58.27183249036024,50.13001891877907,64.53534077157317,47.35343166762044,77.20169166589619,56.25667347765006,41.42842443583717,39.29107501938888,54.824724152431855,47.76537214674149,57.14000494092092,54.73237624573545,49.27171087343128,41.532062819315954,34.851527753141355,45.53485047932979,58.56398794323472,52.14093744130204,37.54261221288012,51.73180925851182,53.85317379728837,41.16142563798867,51.53725105945528,50.58208718446,38.57029702169377,53.57787360348284,55.60784526368234,60.830512431752766,60.53802052034903,36.22330632042909,40.62174960084877,55.1503526720866,55.13785950912209
2018-04-01 00:04:00,55.15047686306048,88.52731490654722,55.70890510693167,61.35565640180599,59.54001763493203,56.51391251305798,46.84730755359654,57.58969220493268,42.27174785462428,47.63181393259991,45.14636452170897,50.81874139386323,73.14658566673509,31.32734807408252,56.86260190374514,33.87284128810349,45.28068134210567,60.889505969673664,50.64280019095463,39.22255222070694,42.84696290740032,56.79597748934676,42.69633368282864,52.16458589581975,50.45571839903814,43.48399652394183,71.43944089325325,56.33919022318011,29.74857413342393,51.86454314769428,43.38213535231612,58.52433334796224,42.07479261567299,48.85263558533101,55.049872789804574,58.657551941701215,37.99703592944224,46.65498764159052,45.25054688839044,43.46670767426288,67.65454240281096,54.04981710960956,37.39116045664954,59.17861947054776,71.22156197012633,60.32465260551147,34.80630034045987,45.15765927133749,62.66911149186623,42.92330534381219,54.43819428146229,57.74634053429337
2018-04-01 00:05:00,40.730695284219166,49.404746439382,17.58732659930927,39.756123586657104,47.4743184860684,37.52216818035151,66.32411303931636,35.69858622039367,45.599555133030165,51.30740577286091,64.41273289066116,35.6413784882056,61.63163752154959,50.10233061019587,40.18491348952049,54.62103474263271,51.9905969557347,43.99783122841205,50.69802084990019,46.1468640313824,51.13517345251248,56.62130674521047,65.86016816145352,37.62184501173151,71.33033374656267,30.479122004774982,48.48214904964416,55.883172064845766,52.809918677350325,43.77300480179406,47.918777496427246,45.06999065341167,44.10635243055789,58.496020970210246,53.57015485965047,43.070904047393455,58.9959987543325,53.072995208766095,58.1286211883896,56.29628841923612,41.71004989077928,44.39818959803031,57.472936051232615,56.10370265433465,49.79098406035852,51.17327383308782,62.77664895788425,44.0842861116417,55.470973811700375,47.97807347566106,47.8231879677278,60.9877685198719
2018-04-01 00:06:00,58.2541634898803,58.13509636000639,63.05478807154329,50.21003841632759,56.81952971294964,46.89733243406544,53.24166352488442,48.69856945632316,50.96995964992718,55.95157025436914,41.81779316766527,70.9238727568546,39.93982618500298,37.85811387212268,61.58110873500068,57.91662693962936,56.24119817052155,56.2834550926428,49.87753227153085,41.02745628514168,50.75804558193726,43.22838288487888,59.75119733417751,48.52942618497861,41.745028032074885,46.78614158347007,54.12931454275624,44.36275447196025,41.77779604433569,52.436872114919126,52.44966571108723,44.9305682462887,45.289616943816775,52.32049937357636,35.51915658502676,35.92536225623445,42.81555778747564,47.86552848288153,53.10907565598005,64.75356216949552,58.576596232020194,48.40061470036573,49.80983792097311,39.97470635362191,49.8148686400761,47.11341361079862,53.227185603380896,41.72769056447677,55.193465142411725,65.32738913002578,48.91239851543143,54.01711722098941
2018-04-01 00:07:00,56.90143991711113,45.98779528114164,52.24092481810417,50.12592400781795,50.97676098548832,42.26990216144534,50.24510174258943,54.979982912454496,64.51143607795042,59.59270826085207,71.53182457511556,42.326524371119504,58.72320636720679,51.83342005738352,71.89802933217672,41.91701714644849,41.60278157819224,44.00607354555978,28.76104275690193,44.74244978319239,42.40867338446302,51.50393786476208,53.41755975777159,68.76170839215887,59.5042383818605,44.23096344337597,41.01585328651642,54.919191715065054,36.797667929793576,68.31458765854353,61.79440120721287,45.30824347895295,32.868654709091224,63.53872374165413,48.85460154747382,62.378163119734616,34.05572341205633,44.00624977046227,50.05243699718183,50.46980593764742,45.49934528520756,56.228499323474985,39.32379570617405,48.57620514978706,51.20295631711899,55.14438834058749,57.1161487808889,38.75357908162131,34.65885829264378,62.77676821898509,53.32314011979592,42.51513463443446
2018-04-01 00:08:00,65.51151975522524,51.156746342928585,61.792971840638266,50.67518481410109,70.60747924881987,67.55340842443204,47.51035851520926,59.71570950954356,56.45375949585147,63.68631557532349,40.35076539419896,56.86051459998439,60.58424486849588,32.41260513576886,38.16741487334225,29.607678222398995,47.30593165555442,57.17542255795962,65.02357052096028,50.74094780419775,66.28615545571292,36.19898541785109,32.96617560644845,49.44452301103381,53.840654489393074,49.67305251905907,29.325578999601237,49.10879960487212,36.95530499495147,56.69672548830039,53.66598246096848,40.60120213672645,44.861330826633065,39.40786478111048,49.37320902726828,59.551423205012384,40.14273953664456,55.040465155178445,44.69742381627559,42.07127167737656,48.929696400454425,39.64757677580626,44.46350694652818,38.02122107411152,69.6472513291639,50.35263551971729,43.00274492007414,52.13979910734222,48.8767195030917,47.79030400466777,56.14166700043425,57.57507710047305
2018-04-01 00:09:00,44.69498852389472,44.2418175935532,47.24948302848356,26.98078835264415,34.84808937801448,63.66874267444525,66.44967713501283,47.50963960443622,55.765569630557664,53.11250154543536,80.78880808455239,61.195749114345766,48.72082408519233,40.44459559399574,33.93553679742428,52.03463635867223,42.436492547156966,35.77746290402326,43.534271157574736,39.18451996385605,66.87141635072564,58.816397569494505,49.92027358683383,64.79944138890026,50.77368307647618,41.38715798671736,65.23124077269657,55.38910043684659,39.62753845673544,48.09661321916392,41.24381746615243,36.17200269035664,59.26177547531641,69.0941664047013,36.01432426180859,55.62969236690571,43.49357430878173,45.12874616235304,44.07606075761131,41.36009230320184,50.48521627944827,41.69049883588962,52.70456825779839,49.49761890550863,47.6105195313359,40.92436337958402,44.23228669431667,57.55391225825756,55.009171876243805,40.22444755201449,50.99332305429226,57.51387123371789
